orig_url,clean_url,status,original_post_text
https://www.factcrescendo.com/the-claim-of-a-hindu-man-being-attacked-by-a-mob-in-pakistan-for-applying-tilak-is-fake/amp/,https://www.factcrescendo.com/the-claim-of-a-hindu-man-being-attacked-by-a-mob-in-pakistan-for-applying-tilak-is-fake/,200,سرگودھا کے حالات الحمدللہ مکمل طور پر پرامن اور کنٹرول میں ہیں، ڈسٹرکٹ امن کمیٹی اور کرسچین کمیونٹی کے ممبران نے پولیس کے ساتھ مل کر افہام و تفہیم اور امن کی فضا بحال کرنے میں موثر کردار ادا کیا۔ سرگودھا پولیس کے 02 ہزار سے زائد افسران اور جوان سکیورٹی ڈیوٹی پر موجود ہیں۔کسی کو… pic.twitter.com/sBpcK3nC7M
https://www.factcrescendo.com/%e0%a4%b6%e0%a4%bf%e0%a4%b5%e0%a4%9c%e0%a5%80-%e0%a4%a8%e0%a5%87-%e0%a4%95%e0%a4%b9%e0%a4%be-%e0%a4%9c%e0%a5%8b-%e0%a4%9a%e0%a4%be%e0%a4%b9%e0%a5%87-%e0%a4%95%e0%a4%b0-%e0%a4%b2%e0%a5%8b-%e0%a4%95/,https://www.factcrescendo.com/%e0%a4%b6%e0%a4%bf%e0%a4%b5%e0%a4%9c%e0%a5%80-%e0%a4%a8%e0%a5%87-%e0%a4%95%e0%a4%b9%e0%a4%be-%e0%a4%9c%e0%a5%8b-%e0%a4%9a%e0%a4%be%e0%a4%b9%e0%a5%87-%e0%a4%95%e0%a4%b0-%e0%a4%b2%e0%a5%8b-%e0%a4%95/,200,
https://www.factcrescendo.com/%e0%a4%a4%e0%a4%a5%e0%a5%8d%e0%a4%af-%e0%a4%95%e0%a5%80-%e0%a4%9c%e0%a4%be%e0%a4%82%e0%a4%9a-%e0%a4%95%e0%a5%8d%e0%a4%af%e0%a4%be-%e0%a4%9c%e0%a4%b5%e0%a4%be%e0%a4%b9%e0%a4%b0%e0%a4%b2%e0%a4%be/,https://www.factcrescendo.com/%e0%a4%a4%e0%a4%a5%e0%a5%8d%e0%a4%af-%e0%a4%95%e0%a5%80-%e0%a4%9c%e0%a4%be%e0%a4%82%e0%a4%9a-%e0%a4%95%e0%a5%8d%e0%a4%af%e0%a4%be-%e0%a4%9c%e0%a4%b5%e0%a4%be%e0%a4%b9%e0%a4%b0%e0%a4%b2%e0%a4%be/,200,
https://www.factcrescendo.com/%e0%a4%a4%e0%a4%a5%e0%a5%8d%e0%a4%af-%e0%a4%95%e0%a5%80-%e0%a4%9c%e0%a4%be%e0%a4%82%e0%a4%9a-%e0%a4%95%e0%a5%8d%e0%a4%af%e0%a4%be-%e0%a4%86%e0%a4%82%e0%a4%a7%e0%a5%8d%e0%a4%b0%e0%a4%aa%e0%a5%8d/,https://www.factcrescendo.com/%e0%a4%a4%e0%a4%a5%e0%a5%8d%e0%a4%af-%e0%a4%95%e0%a5%80-%e0%a4%9c%e0%a4%be%e0%a4%82%e0%a4%9a-%e0%a4%95%e0%a5%8d%e0%a4%af%e0%a4%be-%e0%a4%86%e0%a4%82%e0%a4%a7%e0%a5%8d%e0%a4%b0%e0%a4%aa%e0%a5%8d/,200,
https://www.factcrescendo.com/deo-of-up-deputy-cm-keshav-mauryas-protest-goes-viral-with-misleading-claims/amp/,https://www.factcrescendo.com/deo-of-up-deputy-cm-keshav-mauryas-protest-goes-viral-with-misleading-claims/,200,
https://www.factcrescendo.com/old-video-of-haryana-goes-viral-by-linking-it-to-the-recent-punjab-lok-sabha-elections/amp/,https://www.factcrescendo.com/old-video-of-haryana-goes-viral-by-linking-it-to-the-recent-punjab-lok-sabha-elections/,200,
https://www.factcrescendo.com/this-video-of-police-lathi-charge-has-nothing-to-do-with-lok-sabha-elections/amp/,https://www.factcrescendo.com/this-video-of-police-lathi-charge-has-nothing-to-do-with-lok-sabha-elections/,503,
https://www.factcrescendo.com/kharge-did-not-talk-about-ending-congress-edited-video-viral/,https://www.factcrescendo.com/kharge-did-not-talk-about-ending-congress-edited-video-viral/,503,
https://www.factcrescendo.com/muslim-community-in-karnataka-openly-claims-cow-slaughter-on-the-road-is-fake/amp/,https://www.factcrescendo.com/muslim-community-in-karnataka-openly-claims-cow-slaughter-on-the-road-is-fake/,503,
https://www.factcrescendo.com/mayawati-did-not-appeal-to-vote-for-bjp-the-viral-video-is-incomplete/amp/,https://www.factcrescendo.com/mayawati-did-not-appeal-to-vote-for-bjp-the-viral-video-is-incomplete/,503,
https://www.factcrescendo.com/old-video-of-modi-slogans-raised-for-rahul-gandhi-after-filing-nomination/,https://www.factcrescendo.com/old-video-of-modi-slogans-raised-for-rahul-gandhi-after-filing-nomination/,503,
https://www.factcrescendo.com/incomplete-video-of-kharge-distributing-money-to-muslims-goes-viral/,https://www.factcrescendo.com/incomplete-video-of-kharge-distributing-money-to-muslims-goes-viral/,503,
https://www.factcrescendo.com/video-of-2023-karnataka-assembly-elections-goes-viral-as-the-voting-of-recent-lok-sabha-elections/,https://www.factcrescendo.com/video-of-2023-karnataka-assembly-elections-goes-viral-as-the-voting-of-recent-lok-sabha-elections/,503,
https://www.factcrescendo.com/raveena-tandons-2012-video-goes-viral-linking-it-to-the-recent-lok-sabha-elections-2024/,https://www.factcrescendo.com/raveena-tandons-2012-video-goes-viral-linking-it-to-the-recent-lok-sabha-elections-2024/,503,
https://www.factcrescendo.com/bjp-leader-claiming-to-change-the-constitution-after-winning-400-seats-is-clipped/amp/,https://www.factcrescendo.com/bjp-leader-claiming-to-change-the-constitution-after-winning-400-seats-is-clipped/,503,
https://www.factcrescendo.com/ec-did-not-challenge-political-parties-to-hack-evms-viral-video-is-old/amp/,https://www.factcrescendo.com/ec-did-not-challenge-political-parties-to-hack-evms-viral-video-is-old/,503,
https://www.factcrescendo.com/video-of-modi-yogi-sloganeering-in-akhilesh-yadavs-road-show-is-one-year-old/amp/,https://www.factcrescendo.com/video-of-modi-yogi-sloganeering-in-akhilesh-yadavs-road-show-is-one-year-old/,503,
https://www.factcrescendo.com/adani-groups-claim-of-supplying-thousands-of-cows-to-arab-countries-is-fake-video-is-not-from-india/,https://www.factcrescendo.com/adani-groups-claim-of-supplying-thousands-of-cows-to-arab-countries-is-fake-video-is-not-from-india/,503,
https://www.factcrescendo.com/video-of-a-temple-in-andhra-pradesh-goes-viral-as-ram-temple-claim-is-fake/amp/,https://www.factcrescendo.com/video-of-a-temple-in-andhra-pradesh-goes-viral-as-ram-temple-claim-is-fake/,503,
https://www.factcrescendo.com/did-the-new-york-times-recently-publish-an-article-making-fun-of-pm-modi-before-the-lok-sabha-elections/amp/,https://www.factcrescendo.com/did-the-new-york-times-recently-publish-an-article-making-fun-of-pm-modi-before-the-lok-sabha-elections/,200,
